time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.05779897732309013,0.01216085715086769,2.2618612540050584,0.05077998158102659,6.252304128577046,0.0,0.1702241340000598,0.14056246419846885,3.3496205747756984,0.07292467308446526,-0.0012514767059866577,0.0,474.35258655356114,476.9902379907595,476.2623588403168,474.0332490299528
1.2600000000000007,0.06870107584786374,0.02174433768473297,2.4674371587895765,0.055580044608144696,6.2519634582747905,0.0,0.193185056160969,0.17936979820232318,3.5024200557578347,0.09132492292026084,-0.016457935314450504,0.0,465.2202390169892,464.028102203291,462.93706557625006,464.3874301995431
1.3200000000000007,0.08094507453347732,0.03368278612465069,2.680682055982333,0.061305387267638345,6.250898960553339,0.0,0.21504249806321318,0.2191345691134542,3.6053790625609423,0.10255978975739728,-0.020441053778105303,0.0,449.12954357282126,448.8064332947619,450.41712967134515,451.33239983965416
1.3800000000000008,0.09444985948938364,0.04798726793155274,2.8978376888443016,0.067724339867409,6.249562810068955,0.0,0.23523015813512926,0.25825003291453763,3.633004027070035,0.11461089683981936,-0.026201524615154712,0.0,427.3152902161016,426.82387325746083,425.727689848723,426.76813086588083
1.4400000000000008,0.10941344350086192,0.06521198041248709,3.1231674459821166,0.07549342163597217,6.248103011778877,0.0,0.2637147407313309,0.31676524560185165,3.8771064924185605,0.14922447688474216,-0.020827915773392446,0.0,492.4309323939272,492.8282685405946,491.89593457539445,494.46546695017537
1.5000000000000009,0.12590824530517192,0.0856859655065051,3.357127197376559,0.08442821852084315,6.247180467616378,0.0,0.28620561746409007,0.36652586561318856,3.9213147446585617,0.14828429949166827,-0.006244232931538702,0.0,433.4367019431505,434.66077298603244,434.5709224646089,434.5134809361368
1.560000000000001,0.14400096306877272,0.10987191440286277,3.6001781367006163,0.09349942353959229,6.2466774198019674,0.0,0.31690473635303124,0.44071789125988675,4.1793503252121385,0.15643171738257539,-0.013050032512982347,0.0,499.17017632797587,498.6733795170536,498.95813324636936,499.57132672510625
1.620000000000001,0.1637647749870384,0.13826134750819333,3.8536583625195817,0.10279074455011816,6.245545144228485,0.0,0.34196742070408676,0.506500195780664,4.2695352827751565,0.1515045318510738,-0.03426212243292868,0.0,453.0119228840815,451.3028838647832,451.17641027279274,450.8006657098287
1.680000000000001,0.1848771479351693,0.17028607533049517,4.107764165862056,0.11148339859305079,6.24415378907101,0.0,0.3619146886668301,0.5617024566791143,4.200806874062712,0.12638550462942197,-0.007164855259586123,0.0,397.67013605168916,400.1446170561543,402.3964107927297,400.1374178841093
1.740000000000001,0.2076260682608962,0.2069711024443413,4.368462625933036,0.118499707180038,6.243213030884917,0.0,0.39641109295585863,0.6619704787228549,4.487898603502416,0.08060943203233492,-0.044034682506437946,0.0,511.8227843251577,509.1918116142512,510.95784251429933,507.69311516082007
1.8000000000000012,0.2322396832172866,0.2491355317109204,4.640471673764962,0.12375862438956808,6.241086672473127,0.0,0.42426257919789795,0.7439683955599243,4.578592149895093,0.09892363328124516,-0.022218245897001766,0.0,453.9999124498665,455.74655742328605,454.3443388689475,455.81649574842345
1.8600000000000012,0.25851677691479114,0.2961930077413155,4.916815034847332,0.12987045363683514,6.239794692380649,0.0,0.4517531877444322,0.8251500730218504,4.632507341504961,0.10717266941968374,-0.020196700863552044,0.0,444.1541588115507,444.3199370772047,444.331896566296,445.01667225194905
1.9200000000000013,0.286599067279156,0.34863586364237953,5.199360404038231,0.13776046353070814,6.238290594739942,0.0,0.4844382896373122,0.9236582236458691,4.784865346697314,0.1583201592174566,-0.03722686743441373,0.0,476.49869623731195,475.1947739923742,473.05203744116596,476.98780101468833
1.9800000000000013,0.31659909398927,0.40692786555850546,5.489259605590555,0.14821631316619932,6.236352628124237,0.0,0.5157504378750872,1.0203557840944717,4.877818044255423,0.19494138643155157,-0.023921589026428804,0.0,459.94593757314584,460.9982302432772,456.3647801649169,459.305905292311
2.0400000000000014,0.34841654913647296,0.4709306521296333,5.782643533555901,0.16072203434594012,6.23503189892371,0.0,0.5449463773880213,1.1141429529980904,4.901286281839433,0.2268705837445226,-0.01844372048198633,0.0,438.3598569391379,438.81485853817424,437.21928877441417,439.9139015381181
2.1000000000000014,0.38214748795407705,0.5412619012145802,6.080225999786107,0.17514163560083684,6.2335318753126785,0.0,0.5795177962114444,1.2315971454343277,5.017262978378601,0.2587348270835564,-0.043231842782930824,0.0,470.26488430345523,468.34044837629847,466.19355134912547,468.7301923655908
2.1600000000000015,0.4178842243321227,0.6185767157873152,6.3826332243143815,0.19076398988663357,6.230478672514643,0.0,0.6119499214542783,1.3469605689976445,5.062372885509319,0.26345535042945123,-0.07415961870283698,0.0,449.3999865167293,446.88373425785255,448.0905683735271,448.5417309258422
2.2200000000000015,0.45574192720512063,0.7035082096353437,6.689719614710779,0.2065924238827579,6.226931054421119,0.0,0.6503474429831433,1.4855884294827773,5.172837662630473,0.2645003267591877,-0.03923612865144621,0.0,468.03207111443504,470.7400094070217,470.3575347806366,470.50436334868937
2.2800000000000016,0.495848362079237,0.7966354307511357,7.001233788688593,0.22277049020519968,6.224805551572274,0.0,0.6867224493284008,1.6200579346640063,5.210294529768142,0.27829553706735766,-0.02872512958758606,0.0,449.37287012684146,450.223684072335,448.0753311730269,449.2678782239604
2.3400000000000016,0.5381034394564471,0.8978604857053354,7.313729473016222,0.2395265546297578,6.222857682199217,0.0,0.7219282812488362,1.7555094373102291,5.205715615060328,0.28114016319827,-0.04124849110096148,0.0,437.91538895154594,436.87179214915244,436.62253898045446,436.94026612760126
2.4000000000000017,0.5824617280627071,1.0073232568299226,7.625147343530523,0.2563071158447947,6.2204806888644875,0.0,0.7568800290280325,1.8946095183875038,5.174454933981998,0.27658189116555154,-0.036538383485243645,0.0,429.2614429279229,429.66016907551057,429.4407005175831,429.13603728256174
2.4600000000000017,0.6289625445103523,1.1254338665438874,7.934711122581723,0.27252935646924836,6.218527171616962,0.0,0.793313280251532,2.0437291857718765,5.1438686516703305,0.2535712201929811,-0.025597998124998998,0.0,430.32882225783464,431.2536266956378,431.34939945609756,429.4771971952576
2.520000000000002,0.6776327450125141,1.2525566955804366,8.241662955692863,0.2878256358171063,6.217233424415781,0.0,0.8291370379653484,2.194882496555622,5.087518048271814,0.25753483609821426,-0.014515628524070467,0.0,421.9900003187377,422.9456993266473,423.0497257019953,423.4597404413538
2.580000000000002,0.7285576738403414,1.389367450509748,8.546428190825106,0.30313053377095756,6.2169622960017445,0.0,0.8683851337128441,2.3666907714027414,5.070717651505325,0.2496713819955882,0.010330849289098262,0.0,435.70147453848034,437.7742663127807,437.9164000741788,437.3281255724916
2.640000000000002,0.7819342634203037,1.53718647516997,8.851512302990434,0.3181556752425685,6.217499908418166,0.0,0.9107387822647902,2.5618049808836267,5.09786799478959,0.2518708577395829,0.006067403925405701,0.0,452.45146763479966,452.1079065059339,453.7960827342317,454.0340647802941
2.700000000000002,0.837762158477855,1.6966074341767912,9.157001967644117,0.3339326656862083,6.217909167917801,0.0,0.9501271031029299,2.7534158244716247,5.0843916756121255,0.27895465488100385,0.008287154568203574,0.0,441.5933399974238,441.7763346282585,440.48478391071376,442.7881698038428
